footprint_sqm,perimeter,floors,finish_grade,is_coastal,terrain,road_access,plot_area,bathroom_count,room_count,concrete_m3,steel_kg,brickwork_m3,floor_area_sqm,wall_plaster_sqm,door_count,window_count,concrete_per_sqm,steel_to_concrete_ratio,opening_to_wall_ratio,perimeter_to_area_ratio,terrain_encoded,road_access_encoded,finish_grade_encoded,roof_type_encoded,direct_cost_lkr,grand_total_lkr
116.6,46.9,1.0,mid,0.0,flat,paved,385.5,1.0,5,30.647,3371.2,49.722,116.6,322.67,7.0,10.0,0.26283876500857634,110.0009788886351,0.12387530097579522,0.40222984562607206,0.0,0.0,1.0,1.0,6407811.07,7586611.43
117.6,53.3,1.0,mid,0.0,flat,paved,715.1,2.0,5,32.746,3602.1,57.706,117.6,318.73,8.0,10.0,0.278452380952381,110.00122152323947,0.12860337972167,0.4532312925170068,0.0,0.0,1.0,1.0,6784784.9,6810285.49
215.9,76.4,1.0,economy,0.0,hilly,paved,670.8,2.0,3,53.024,5832.6,66.746,215.9,473.68,5.0,5.0,0.2455951829550718,109.99924562462282,0.050393286737801544,0.3538675312644743,2.0,0.0,0.0,0.0,9532211.2,11150207.99
84.3,47.9,2.0,luxury,0.0,hilly,track,270.4,2.0,7,39.507,4345.8,95.671,168.6,702.12,12.0,17.0,0.2343238434163701,110.00075935910093,0.10285749533517358,0.28410438908659547,2.0,2.0,2.0,2.0,9563800.58,14902182.58
70.0,43.0,1.0,luxury,0.0,flat,none,412.6,1.0,4,23.412,2575.3,42.678,70.0,300.7,7.0,10.0,0.33445714285714284,109.99914573722879,0.142508291722856,0.6142857142857143,0.0,3.0,2.0,1.0,5078049.28,7563587.09
109.3,53.8,1.0,mid,1.0,flat,paved,402.3,1.0,4,31.851,3503.6,46.391,109.3,320.65,6.0,8.0,0.29140896614821593,109.99968603811497,0.10106399673582123,0.4922232387923147,0.0,0.0,1.0,1.0,6205250.05,9117352.88
55.4,30.8,1.0,mid,1.0,sloped,gravel,305.7,3.0,6,17.265,1899.2,26.793,55.4,182.95,10.0,12.0,0.3116425992779784,110.00289603243556,0.29901902848363077,0.555956678700361,1.0,1.0,1.0,1.0,4142691.33,6845416.81
159.9,70.1,2.0,luxury,0.0,rocky,none,388.1,2.0,4,66.149,7276.4,136.693,319.8,842.04,8.0,10.0,0.20684490306441525,110.00015117386505,0.05112562826481593,0.21919949968730454,3.0,3.0,2.0,1.0,13916124.67,20372464.13
152.4,62.2,2.0,mid,1.0,flat,paved,522.4,4.0,5,62.061,6826.7,146.568,304.8,830.99,10.0,10.0,0.20361220472440944,109.9998388682103,0.05341942376699841,0.20406824146981628,0.0,0.0,1.0,0.0,13677910.53,22572064.76
115.3,44.0,1.0,mid,0.0,hilly,gravel,417.4,2.0,6,29.416,3235.8,37.607,115.3,272.8,9.0,12.0,0.25512575888985256,110.0013598041882,0.17994858611825193,0.38161318300086733,2.0,1.0,1.0,1.0,6142318.59,6221408.88
88.6,44.8,2.0,mid,0.0,sloped,paved,273.8,2.0,5,39.349,4328.4,93.445,177.2,578.82,8.0,10.0,0.22205981941309255,110.00025413606446,0.07020042730694884,0.2528216704288939,1.0,0.0,1.0,1.0,8840090.62,11895392.15
72.2,37.2,2.0,mid,0.0,sloped,paved,522.8,2.0,3,32.067,3527.4,71.024,144.4,446.4,6.0,6.0,0.22207063711911357,110.0009355412106,0.06198347107438017,0.25761772853185594,1.0,0.0,1.0,1.0,6975154.18,10410807.89
185.6,61.6,3.0,mid,0.0,flat,paved,1195.6,4.0,2,95.674,10524.1,193.236,556.8,1179.02,7.0,4.0,0.17182830459770118,109.99958191358154,0.023319261894666987,0.110632183908046,0.0,0.0,1.0,1.0,19389276.67,24822840.84
223.0,76.8,3.0,economy,0.0,rocky,paved,330.3,3.0,5,116.073,12768.0,248.424,669.0,1437.7,8.0,8.0,0.17350224215246635,109.99974154196067,0.026483584495588467,0.1147982062780269,3.0,0.0,0.0,3.0,23386729.98,28388418.45
127.9,48.7,1.0,mid,0.0,sloped,gravel,385.2,2.0,5,32.439,3568.3,52.391,127.9,282.46,8.0,10.0,0.2536278342455043,110.00030827090848,0.1492160749684628,0.38076622361219703,1.0,1.0,1.0,1.0,6780082.69,8630860.23
110.3,50.7,1.0,mid,0.0,flat,track,251.3,1.0,6,31.016,3411.8,50.391,110.3,322.45,8.0,12.0,0.2811967361740707,110.00128965695126,0.14542695456988397,0.45965548504079784,0.0,2.0,1.0,1.0,6484135.42,8124129.26
69.0,33.7,1.0,mid,0.0,flat,paved,570.3,3.0,3,20.068,2207.5,34.225,69.0,212.31,7.0,6.0,0.29084057971014493,110.00099661152082,0.13647359532612172,0.4884057971014493,0.0,0.0,1.0,1.0,4369883.14,4726951.04
120.5,51.4,1.0,mid,0.0,rocky,track,1085.7,2.0,3,32.685,3595.4,53.878,120.5,356.72,6.0,6.0,0.2712448132780083,110.00152975370965,0.07709281863635094,0.42655601659751036,3.0,2.0,1.0,0.0,6622973.95,7097027.75
72.0,36.1,1.0,luxury,0.0,flat,paved,839.6,2.0,5,21.306,2343.7,31.351,72.0,235.01,9.0,12.0,0.29591666666666666,110.00187740542569,0.20546197039305772,0.5013888888888889,0.0,0.0,2.0,0.0,4775394.3,6054646.63
73.8,39.5,1.0,mid,0.0,rocky,paved,588.1,1.0,2,22.432,2467.5,31.168,73.8,225.15,4.0,4.0,0.3039566395663957,109.9991084165478,0.08066637439719422,0.535230352303523,3.0,0.0,1.0,3.0,4226587.14,4276271.9
78.9,40.6,2.0,mid,0.0,flat,paved,270.6,1.0,7,35.502,3905.2,76.12,157.8,552.16,9.0,14.0,0.2249809885931559,109.99943665145625,0.09377104973942639,0.2572877059569075,0.0,0.0,1.0,1.0,8063572.99,12253460.56
120.6,45.5,1.0,economy,0.0,hilly,track,507.4,2.0,7,30.645,3370.9,49.242,120.6,300.3,9.0,12.0,0.2541044776119403,109.99836841246534,0.16646562123039807,0.37728026533996684,2.0,2.0,0.0,1.0,6517162.5,8521856.67
106.2,47.7,1.0,mid,0.0,hilly,paved,258.6,1.0,4,29.342,3227.6,41.636,106.2,288.11,6.0,8.0,0.2762900188323917,109.99931838320497,0.11267408496045911,0.4491525423728814,2.0,0.0,1.0,2.0,5806756.35,5526297.65
88.5,45.9,2.0,luxury,0.0,flat,gravel,220.2,1.0,5,39.514,4346.5,74.835,177.0,599.55,8.0,12.0,0.22324293785310736,109.99898770056181,0.08382229673093043,0.2593220338983051,0.0,1.0,2.0,1.0,8567901.7,13344895.71
236.9,66.0,3.0,mid,1.0,flat,gravel,176.1,1.0,4,116.459,12810.5,234.802,710.7,1219.68,6.0,8.0,0.16386520332066976,110.0000858671292,0.02547125782133732,0.09286618826509074,0.0,1.0,1.0,1.0,23375227.9,30673197.59
134.4,56.4,3.0,economy,0.0,hilly,paved,465.6,2.0,5,74.496,8194.6,183.65,403.20000000000005,1093.03,7.0,8.0,0.18476190476190474,110.00053694158076,0.031145054706965658,0.13988095238095236,2.0,0.0,0.0,0.0,15824808.96,20748033.08
144.8,54.0,1.0,mid,0.0,flat,paved,714.8,1.0,6,36.666,4033.3,61.158,144.8,371.52,8.0,12.0,0.25321823204419885,110.00109092892599,0.13007210518874593,0.3729281767955801,0.0,0.0,1.0,2.0,7612968.96,7763230.63
84.1,50.7,1.0,mid,1.0,flat,paved,259.0,2.0,5,27.855,3064.1,49.395,84.1,340.7,8.0,10.0,0.3312128418549346,110.00179500987255,0.13029110936270655,0.6028537455410227,0.0,0.0,1.0,3.0,5901266.43,8074425.56
113.0,57.1,1.0,mid,1.0,flat,paved,376.9,2.0,4,33.699,3706.9,62.247,113.0,376.86,7.0,8.0,0.2982212389380531,110.00029674471054,0.08689081979599547,0.5053097345132743,0.0,0.0,1.0,1.0,6963785.22,8866888.49
169.7,64.2,1.0,economy,1.0,flat,paved,244.0,1.0,4,42.842,4712.6,63.706,169.7,359.52,5.0,7.0,0.2524572775486152,109.99953316838618,0.07650091468484949,0.3783146729522687,0.0,0.0,0.0,1.0,8073813.5,10636486.02
211.4,74.6,3.0,mid,0.0,rocky,gravel,320.2,2.0,5,111.653,12281.8,226.849,634.2,1566.6,8.0,10.0,0.17605329549038157,109.99973131039917,0.027590435315757205,0.11762850835698516,3.0,1.0,1.0,1.0,22876093.44,35228859.66
298.3,71.0,1.0,mid,0.0,flat,paved,561.4,1.0,3,61.421,6756.3,76.467,298.3,447.3,5.0,6.0,0.20590345289976533,109.99983718923495,0.06042223920519679,0.2380154207173986,0.0,0.0,1.0,1.0,11498579.46,10281533.09
200.0,73.6,2.0,mid,0.0,flat,paved,717.8,1.0,5,77.66,8542.6,128.17,400.0,862.59,7.0,10.0,0.19415,110.00000000000001,0.046271641755718865,0.184,0.0,0.0,1.0,1.0,15015224.83,21783400.64
161.8,57.7,1.0,luxury,1.0,sloped,paved,212.7,1.0,6,39.69,4365.9,64.758,161.8,352.6,9.0,14.0,0.2453028430160692,110.0,0.1495364088647671,0.35661310259579726,1.0,0.0,2.0,1.0,8327722.5,12041425.97
350.0,98.3,2.0,mid,1.0,hilly,paved,957.4,1.0,3,125.572,13812.9,230.954,700.0,1329.02,5.0,6.0,0.17938857142857143,109.99984072882489,0.020091005106132917,0.14042857142857143,2.0,0.0,1.0,2.0,24506577.41,43117013.95
182.8,64.1,1.0,luxury,1.0,hilly,gravel,378.0,3.0,6,45.017,4951.9,86.485,182.8,467.1,12.0,14.0,0.2462636761487965,110.0006664149099,0.13448779939278083,0.35065645514223187,2.0,1.0,2.0,2.0,9957825.54,12892321.84
89.0,40.9,2.0,luxury,0.0,flat,paved,1644.1,3.0,3,37.514,4126.5,83.44,178.0,486.14,8.0,7.0,0.21075280898876406,109.99893373140694,0.07163472519258321,0.2297752808988764,0.0,0.0,2.0,1.0,8338870.78,17237734.16
179.2,55.0,1.0,luxury,0.0,sloped,paved,246.2,2.0,8,40.86,4494.6,62.595,179.2,329.18,13.0,19.0,0.22801339285714287,110.00000000000001,0.23642028845844976,0.30691964285714285,1.0,0.0,2.0,1.0,9037427.2,12793401.5
171.2,72.0,1.0,mid,0.0,flat,gravel,826.5,3.0,4,46.085,5069.4,82.0,171.2,466.56,8.0,8.0,0.26918808411214956,110.00108495171963,0.08308310568261351,0.42056074766355145,0.0,1.0,1.0,1.0,9290060.8,19502000.26
74.5,42.1,1.0,luxury,1.0,rocky,paved,930.9,1.0,2,23.444,2578.8,29.293,74.5,251.08,5.0,5.0,0.31468456375838927,109.99829380651767,0.10207704597905201,0.5651006711409396,3.0,0.0,2.0,3.0,4461562.37,7259396.85
121.5,54.1,1.0,luxury,0.0,flat,gravel,274.5,3.0,3,33.454,3679.9,54.795,121.5,336.29,8.0,7.0,0.2753415637860082,109.99880432833145,0.10271525544837443,0.4452674897119342,0.0,1.0,2.0,2.0,6909462.02,8675819.72
177.7,69.1,1.0,mid,0.0,flat,paved,267.4,1.0,4,45.613,5017.4,68.252,177.7,410.45,6.0,8.0,0.25668542487338214,109.99934229276741,0.07558330594807756,0.38885762521102984,0.0,0.0,1.0,3.0,8738263.04,9280747.38
77.8,45.5,1.0,economy,1.0,flat,paved,87.2,2.0,3,25.086,2759.5,34.696,77.8,267.54,5.0,5.0,0.3224421593830334,110.00159451486886,0.09227683049147443,0.5848329048843188,0.0,0.0,0.0,1.0,4757242.37,6073202.1
113.9,53.8,1.0,economy,1.0,hilly,gravel,1094.4,2.0,5,32.475,3572.2,48.982,113.9,328.18,7.0,8.0,0.28511852502194907,109.99846035411855,0.0996073449590022,0.4723441615452151,2.0,1.0,0.0,2.0,6384861.18,8629399.64
120.0,50.3,1.0,economy,0.0,flat,paved,393.2,2.0,3,31.893,3508.2,42.776,120.0,285.7,5.0,5.0,0.265775,109.99905935471733,0.08153137185395251,0.41916666666666663,0.0,0.0,0.0,1.0,5988002.82,6912264.81
124.9,47.2,1.0,mid,0.0,flat,paved,195.7,2.0,4,31.501,3465.1,41.133,124.9,280.37,7.0,8.0,0.2522097678142514,109.99968254976032,0.1304545110791802,0.377902321857486,0.0,0.0,1.0,3.0,6217761.28,7818399.71
121.4,46.0,3.0,mid,1.0,hilly,none,510.7,1.0,4,64.772,7124.9,143.529,364.20000000000005,861.12,6.0,8.0,0.17784733662822624,109.99969122460321,0.038678214075506596,0.12630422844590883,2.0,3.0,1.0,1.0,13624329.22,16810761.14
88.9,44.0,1.0,economy,1.0,sloped,none,715.3,1.0,5,26.076,2868.4,36.053,88.9,266.64,6.0,8.0,0.29331833520809897,110.00153397760393,0.1294836737976516,0.4949381327334083,1.0,3.0,0.0,1.0,5128518.66,6334702.45
76.2,46.5,1.0,mid,1.0,hilly,paved,531.8,2.0,5,25.5,2805.0,44.872,76.2,323.64,8.0,10.0,0.33464566929133854,110.0,0.12268120666153025,0.610236220472441,2.0,0.0,1.0,2.0,5469633.54,5780962.38
227.3,68.9,1.0,luxury,1.0,flat,gravel,187.1,1.0,4,51.907,5709.8,78.581,227.3,454.33,7.0,10.0,0.2283633963924329,110.00057795673031,0.08689081979599547,0.3031236251649802,0.0,1.0,2.0,2.0,10386200.06,19379659.3
96.9,53.2,1.0,mid,1.0,hilly,paved,839.7,2.0,7,30.06,3306.6,48.798,96.9,307.5,10.0,14.0,0.31021671826625385,110.0,0.17930810459639435,0.5490196078431373,2.0,0.0,1.0,1.0,6347617.28,6920780.79
90.9,46.5,1.0,mid,0.0,flat,gravel,501.8,4.0,2,27.257,2998.3,40.715,90.9,310.62,7.0,4.0,0.29985698569856983,110.00110063469934,0.08081776074109567,0.5115511551155115,0.0,1.0,1.0,1.0,5506483.71,6125579.63
137.1,51.6,4.0,economy,1.0,sloped,paved,252.2,2.0,2,92.435,10167.9,242.71,548.4,1366.37,4.0,3.0,0.16855397520058352,110.00054092064694,0.012380996324151402,0.09409190371991248,1.0,0.0,0.0,2.0,19546330.11,25629880.02
107.8,44.2,2.0,economy,0.0,flat,track,331.1,3.0,3,44.004,4840.4,105.781,215.6,576.37,6.0,5.0,0.20410018552875694,109.99909099172802,0.04355010844493407,0.2050092764378479,0.0,2.0,0.0,1.0,9496588.29,14917473.23
91.5,50.4,2.0,mid,0.0,hilly,gravel,414.4,1.0,6,42.299,4652.9,102.052,183.0,683.42,8.0,12.0,0.23114207650273225,110.00023641220832,0.06563552308658181,0.2754098360655738,2.0,1.0,1.0,2.0,9589793.79,17170763.6
83.6,41.4,1.0,luxury,0.0,sloped,paved,767.3,3.0,8,24.499,2694.9,34.901,83.6,267.78,14.0,19.0,0.2930502392344498,110.00040817992571,0.28944056744079627,0.4952153110047847,1.0,0.0,2.0,3.0,5894369.28,7163642.33
83.2,40.7,1.0,mid,1.0,rocky,gravel,336.3,2.0,6,24.144,2655.8,38.457,83.2,236.06,9.0,12.0,0.29019230769230764,109.9983432736912,0.19620587398951944,0.48918269230769235,3.0,1.0,1.0,1.0,5309507.58,7018327.59
123.7,50.3,1.0,economy,0.0,flat,paved,162.7,1.0,2,32.451,3569.6,50.502,123.7,300.79,4.0,3.0,0.26233629749393694,109.9996918430865,0.05057962363733467,0.406628940986257,0.0,0.0,0.0,1.0,6113111.04,9149759.54
183.2,64.2,1.0,economy,0.0,hilly,track,244.7,3.0,5,45.029,4953.2,64.904,183.2,435.28,8.0,8.0,0.24579148471615725,110.00022207910456,0.08637483863396316,0.35043668122270744,2.0,2.0,0.0,0.0,8856359.94,14520942.78
138.6,62.4,1.0,mid,1.0,flat,paved,540.3,1.0,3,38.457,4230.3,53.662,138.6,379.39,5.0,6.0,0.2774675324675325,110.00078009205086,0.06421645768820752,0.45021645021645024,0.0,0.0,1.0,1.0,7217641.47,8512140.28
143.4,62.0,2.0,mid,0.0,sloped,paved,92.6,2.0,4,60.005,6600.5,151.467,286.8,868.0,7.0,8.0,0.20922245467224546,109.99916673610532,0.04150525733259546,0.21617852161785214,1.0,0.0,1.0,1.0,13131619.33,22930768.9
106.6,57.5,2.0,mid,1.0,flat,paved,335.6,2.0,4,48.507,5335.8,115.53,213.2,715.3,7.0,8.0,0.2275187617260788,110.0006184674377,0.047748221551748,0.2696998123827392,0.0,0.0,1.0,0.0,10482022.91,15854517.73
192.4,68.6,1.0,mid,1.0,sloped,paved,201.8,2.0,5,47.463,5220.9,65.607,192.4,432.18,8.0,10.0,0.2466891891891892,109.99936792870234,0.10112853583467683,0.3565488565488565,1.0,0.0,1.0,1.0,9198086.66,11428167.47
233.0,83.3,1.0,economy,0.0,flat,paved,505.0,2.0,2,57.628,6339.1,81.119,233.0,553.11,4.0,3.0,0.2473304721030043,110.00034705351565,0.02857649982250621,0.35751072961373387,0.0,0.0,0.0,0.0,10522877.44,10694188.4
83.8,44.4,1.0,luxury,0.0,rocky,paved,678.6,2.0,7,25.57,2812.7,40.07,83.8,284.38,12.0,17.0,0.3051312649164678,109.99999999999999,0.24909437203570228,0.5298329355608592,3.0,0.0,2.0,1.0,5871543.81,8515171.44
109.2,45.4,1.0,mid,0.0,flat,paved,226.9,2.0,5,29.19,3210.9,46.268,109.2,299.64,8.0,10.0,0.2673076923076923,110.0,0.13204056898641323,0.4157509157509157,0.0,0.0,1.0,0.0,6182303.74,9074441.58
202.2,76.6,3.0,economy,0.0,flat,paved,883.6,2.0,3,107.911,11870.2,208.737,606.5999999999999,1387.99,5.0,5.0,0.1778948236069898,109.99990733104133,0.016334647207130428,0.1262776129244972,0.0,0.0,0.0,2.0,20942258.69,29238343.02
93.5,39.4,1.0,mid,0.0,flat,paved,469.0,2.0,7,24.993,2749.2,38.909,93.5,245.86,10.0,14.0,0.2673048128342246,109.9987996639059,0.23295070898041864,0.4213903743315508,0.0,0.0,1.0,1.0,5679308.29,8581562.74
120.4,53.6,1.0,mid,0.0,flat,paved,557.0,1.0,5,33.399,3673.9,61.62,120.4,353.76,7.0,10.0,0.2774003322259136,110.00029941016199,0.11645569620253164,0.44518272425249167,0.0,0.0,1.0,2.0,6910152.19,11351767.58
169.9,53.7,2.0,economy,0.0,flat,paved,329.8,1.0,5,62.45,6869.5,94.818,339.8,603.59,6.0,8.0,0.18378457916421426,110.0,0.05249429409846756,0.15803413772807534,0.0,0.0,0.0,2.0,11749897.22,22616886.87
50.0,29.7,2.0,mid,1.0,flat,paved,381.6,1.0,5,23.528,2588.1,53.098,100.0,339.77,7.0,10.0,0.23528,110.00085005100306,0.1127450980392157,0.297,0.0,0.0,1.0,1.0,5480822.78,6069184.43
169.7,61.1,2.0,mid,0.0,flat,gravel,445.4,2.0,5,65.468,7201.5,109.079,339.4,725.87,8.0,10.0,0.1928933411903359,110.00030549275982,0.056597582982446555,0.1800235710076606,0.0,1.0,1.0,1.0,13050812.42,15472243.72
183.3,69.2,1.0,economy,0.0,flat,gravel,240.2,3.0,7,46.443,5108.7,73.199,183.3,426.27,10.0,12.0,0.2533715220949263,109.9993540468962,0.11552511415525116,0.37752318603382434,0.0,1.0,0.0,1.0,9436467.71,10675684.11
136.0,59.9,2.0,economy,1.0,flat,paved,377.6,2.0,6,56.71,6238.1,109.131,272.0,766.72,8.0,10.0,0.20849264705882353,110.0,0.05818447570727868,0.2202205882352941,0.0,0.0,0.0,2.0,11605103.1,15620311.48
101.2,42.8,1.0,mid,1.0,flat,gravel,284.4,1.0,6,27.072,2977.9,41.865,101.2,255.94,8.0,12.0,0.26750988142292487,109.99926122931443,0.18854777226708203,0.4229249011857707,0.0,1.0,1.0,1.0,5779416.58,8006340.78
50.0,35.4,2.0,economy,0.0,flat,gravel,270.8,1.0,5,25.6,2816.0,56.661,100.0,414.89,6.0,8.0,0.256,110.0,0.0817072242381182,0.354,0.0,1.0,0.0,1.0,5645086.21,5796570.01
77.7,38.6,1.0,mid,1.0,flat,paved,159.1,2.0,4,22.912,2520.3,34.622,77.7,262.48,7.0,8.0,0.29487773487773483,109.99912709497208,0.12816226457149227,0.4967824967824968,0.0,0.0,1.0,2.0,4830908.42,6114293.34
121.2,49.6,1.0,mid,1.0,hilly,track,349.8,2.0,3,32.195,3541.4,52.542,121.2,338.27,6.0,6.0,0.2656353135313531,109.99844696381426,0.07945189705797685,0.40924092409240925,2.0,2.0,1.0,1.0,6500107.26,8886235.29
83.7,38.1,3.0,mid,0.0,flat,paved,701.8,2.0,4,46.817,5149.9,104.682,251.10000000000002,640.08,7.0,8.0,0.18644763042612503,110.00064079287438,0.053411360364126144,0.15173237753882915,0.0,0.0,1.0,1.0,10165812.74,12722334.51
107.4,54.3,1.0,mid,0.0,flat,gravel,242.6,2.0,5,31.957,3515.3,54.265,107.4,354.04,8.0,10.0,0.2975512104283054,110.00093876146072,0.11485642946317104,0.5055865921787709,0.0,1.0,1.0,1.0,6640828.42,7982908.4
52.2,36.2,2.0,mid,0.0,flat,paved,251.2,1.0,5,26.995,2969.5,67.214,104.4,469.15,7.0,10.0,0.2585727969348659,110.0018521948509,0.0792637191104624,0.34674329501915707,0.0,0.0,1.0,1.0,6323633.15,6709402.54
117.6,47.5,2.0,mid,0.0,flat,gravel,485.5,2.0,4,47.037,5174.1,77.798,235.2,552.9,7.0,8.0,0.1999872448979592,110.0006377957778,0.06761258966017324,0.20195578231292519,0.0,1.0,1.0,1.0,9437976.06,14066040.85
102.8,49.5,1.0,economy,1.0,flat,track,363.1,2.0,4,29.744,3271.8,45.939,102.8,318.78,6.0,7.0,0.2893385214007782,109.9986551909629,0.0965169953839698,0.48151750972762647,0.0,2.0,0.0,1.0,5813645.82,9294395.9
86.1,51.7,1.0,economy,0.0,flat,paved,582.5,3.0,4,28.151,3096.6,50.44,86.1,306.06,7.0,7.0,0.32695702671312427,109.99964477283223,0.10012126488604209,0.6004645760743322,0.0,0.0,0.0,1.0,5734775.3,6240629.26
105.1,53.4,1.0,luxury,0.0,sloped,gravel,786.4,2.0,2,31.248,3437.3,45.312,105.1,340.91,6.0,5.0,0.29731684110371076,110.00064004096262,0.07951723921174216,0.5080875356803045,1.0,1.0,2.0,1.0,6048147.46,6890639.89
141.9,57.4,1.0,mid,0.0,flat,track,763.5,2.0,5,37.469,4121.6,52.059,141.9,389.17,8.0,10.0,0.2640521494009866,110.0002668872935,0.11174089068825913,0.4045102184637068,0.0,2.0,1.0,2.0,7433923.07,9134412.38
90.8,38.8,1.0,luxury,1.0,flat,paved,171.5,1.0,3,24.471,2691.8,37.253,90.8,253.4,6.0,7.0,0.2695044052863436,109.99959135303013,0.1321546961325967,0.42731277533039647,0.0,0.0,2.0,3.0,5002510.85,7146433.4
74.5,38.9,1.0,luxury,0.0,hilly,paved,656.1,1.0,4,22.625,2488.8,41.074,74.5,281.83,7.0,10.0,0.3036912751677852,110.00220994475139,0.13933929653255409,0.5221476510067113,2.0,0.0,2.0,2.0,4988274.18,8210408.85
66.6,36.6,1.0,economy,0.0,sloped,paved,911.3,2.0,6,20.967,2306.4,36.83,66.6,255.47,8.0,10.0,0.3148198198198198,110.00143081985979,0.15566250563994588,0.5495495495495496,1.0,0.0,0.0,1.0,4734117.89,6479177.19
127.3,48.6,1.0,mid,0.0,flat,gravel,647.1,3.0,5,32.269,3549.6,36.174,127.3,272.16,9.0,10.0,0.2534878240377062,110.00030989494562,0.17105057147330519,0.38177533385703066,0.0,1.0,1.0,2.0,6445153.28,9467670.72
91.5,48.6,1.0,mid,0.0,flat,paved,665.3,1.0,3,28.189,3100.8,50.002,91.5,332.42,5.0,6.0,0.30807650273224046,110.00035474830608,0.07357217634058393,0.5311475409836066,0.0,0.0,1.0,1.0,5695433.73,8142717.81
202.2,67.1,1.0,luxury,0.0,flat,paved,343.7,1.0,5,47.919,5271.1,61.572,202.2,418.5,8.0,12.0,0.23698813056379822,110.00020868549011,0.11087276145484347,0.33184965380811077,0.0,0.0,2.0,1.0,9502181.38,17093178.52
182.1,54.1,1.0,luxury,0.0,flat,gravel,402.5,2.0,4,41.014,4511.5,50.911,182.1,334.01,8.0,10.0,0.225227896760022,109.99902472326522,0.1260043827611395,0.2970895112575508,0.0,1.0,2.0,3.0,8221554.69,10452256.08
155.9,59.1,1.0,economy,0.0,flat,paved,420.0,2.0,7,39.632,4359.5,68.659,155.9,385.33,9.0,12.0,0.2542142398973701,109.99949535728705,0.1323541501109802,0.3790891597177678,0.0,0.0,0.0,0.0,8220920.32,10065440.22
141.6,58.7,2.0,mid,1.0,hilly,track,1035.5,3.0,6,57.32,6305.2,120.172,283.2,683.27,10.0,12.0,0.20240112994350284,110.0,0.07996080972171743,0.20727401129943504,2.0,2.0,1.0,0.0,12289403.9,17813883.99
206.3,61.5,2.0,mid,0.0,flat,paved,444.8,2.0,5,75.278,8280.6,138.453,412.6,814.26,8.0,10.0,0.18244789142026177,110.00026568187252,0.05180893266090177,0.14905477460009695,0.0,0.0,1.0,3.0,15358876.16,29519118.86
160.5,62.5,2.0,mid,0.0,sloped,gravel,267.7,1.0,8,64.414,7085.5,156.95,321.0,872.5,10.0,16.0,0.20066666666666666,109.99937901698388,0.06487870502972704,0.19470404984423675,1.0,1.0,1.0,0.0,14368250.37,20449186.42
153.6,56.4,1.0,mid,0.0,flat,paved,701.8,1.0,2,38.527,4238.0,69.742,153.6,366.6,4.0,4.0,0.2508268229166667,110.00077867469567,0.051712992889463474,0.3671875,0.0,0.0,1.0,0.0,7591032.83,9080559.11
82.5,41.3,1.0,economy,1.0,hilly,gravel,287.7,1.0,4,24.469,2691.6,37.469,82.5,275.88,5.0,7.0,0.2965939393939394,110.00040868037107,0.10606002382507783,0.5006060606060606,2.0,1.0,0.0,1.0,4864947.71,7496170.68
152.6,63.7,1.0,economy,0.0,sloped,gravel,331.8,2.0,4,40.819,4490.1,67.77,152.6,422.97,6.0,7.0,0.26749017038007866,110.00024498395355,0.07603112444693079,0.4174311926605505,1.0,1.0,0.0,3.0,7973731.33,9887467.23
84.3,50.0,1.0,mid,0.0,flat,paved,2000.0,1.0,5,27.708,3047.9,50.285,84.3,342.0,7.0,10.0,0.3286832740213523,110.00072181319476,0.1171605789110958,0.5931198102016607,0.0,0.0,1.0,2.0,5822397.44,9670309.57
216.8,75.3,1.0,economy,1.0,flat,paved,550.3,2.0,8,52.88,5816.8,83.288,216.8,504.51,10.0,14.0,0.24391143911439114,110.0,0.11159856862705457,0.34732472324723246,0.0,0.0,0.0,2.0,10563731.97,12732606.56
170.1,66.5,1.0,economy,1.0,sloped,gravel,160.1,1.0,6,43.607,4796.8,57.828,170.1,376.39,7.0,10.0,0.25636096413874193,110.00068796294174,0.10029755797250153,0.39094650205761317,1.0,1.0,0.0,1.0,8240169.98,10109905.96
88.3,44.6,2.0,economy,0.0,flat,gravel,390.0,3.0,8,38.737,4261.1,75.868,176.6,503.09,11.0,14.0,0.2193488108720272,110.000774453365,0.1230051769135327,0.25254813137032844,0.0,1.0,0.0,1.0,8533433.86,14031448.55
219.7,74.9,1.0,economy,1.0,rocky,paved,393.7,4.0,6,52.884,5817.2,89.168,219.7,464.38,10.0,10.0,0.24071005917159766,109.99924362756221,0.10471680932434894,0.34091943559399185,3.0,0.0,0.0,2.0,10712463.87,16043750.16
65.2,38.0,1.0,mid,0.0,flat,paved,508.2,1.0,5,20.883,2297.1,27.706,65.2,212.8,7.0,10.0,0.3202914110429448,109.9985634247953,0.17819706498951784,0.5828220858895705,0.0,0.0,1.0,1.0,4312400.9,6336134.18
136.1,61.5,2.0,economy,1.0,rocky,paved,541.3,2.0,5,57.077,6278.5,104.503,272.2,713.4,7.0,8.0,0.20968772961058046,110.00052560576064,0.04648280136349551,0.22593681116825864,3.0,0.0,0.0,1.0,11301873.66,15788534.25
119.8,50.2,1.0,luxury,0.0,sloped,paved,476.5,1.0,7,32.206,3542.7,53.065,119.8,360.54,10.0,17.0,0.26883138564273795,110.0012420045954,0.1763753585730921,0.4190317195325543,1.0,0.0,2.0,0.0,7176968.7,11354742.26
